time,icao,operation,airport,registration,flight,ac_type,ac_size,runway,flight_link,squawk,signal_type,category,year,manufacturer,model,ownop,faa_pia,faa_ladd,short_type,mil,apt_type,name,latitude,longitude,continent,iso_country,iso_region,municipality,scheduled_service,iata_code,elev
11/1/2024 1:59,7500db,takeoff,WMSA,9M-PTA,POLIS12A,B350,Small,15,https://globe.adsbexchange.com/?icao=7500db&zoom=13.5&showTrace=2024-11-01&timestamp=1730426396,336,adsb_icao,A1,,,Hawker Beechcraft Corp King Air B350,,f,f,L2T,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.1306,101.549,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:12,75043f,takeoff,WMKK,9M-AGF,AXM188,A20N,Medium,33,https://globe.adsbexchange.com/?icao=75043f&zoom=13.5&showTrace=2024-11-01&timestamp=1730427122,2153,adsb_icao,A3,,,Airbus A320-251N,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:13,7501fc,landing,WMKP,9M-AHY,,A320,Medium,,https://globe.adsbexchange.com/?icao=7501fc&zoom=13.5&showTrace=2024-11-01&timestamp=1730427236,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:14,750288,takeoff,WMKJ,9M-AQI,AXM5302,A320,Medium,16,https://globe.adsbexchange.com/?icao=750288&zoom=13.5&showTrace=2024-11-01&timestamp=1730427265,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:20,750048,takeoff,WMSA,9M-FYH,FFM1576,AT75,Small,15,https://globe.adsbexchange.com/?icao=750048&zoom=13.5&showTrace=2024-11-01&timestamp=1730427606,375,adsb_icao,A0,,,Atr ATR 72-212A,,f,f,L2T,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.1306,101.549,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:21,7504ec,takeoff,WMKK,9M-RAW,AXM832,A320,Medium,33,https://globe.adsbexchange.com/?icao=7504ec&zoom=13.5&showTrace=2024-11-01&timestamp=1730427702,,adsb_icao,A3,,,,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:26,750463,takeoff,WMKK,9M-AGQ,AXM6308,A20N,Medium,33,https://globe.adsbexchange.com/?icao=750463&zoom=13.5&showTrace=2024-11-01&timestamp=1730427989,347,adsb_icao,A3,,,Airbus A320-251N,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:31,89911c,takeoff,WMKK,B-18723,CAL5866,B744,Big,32R,https://globe.adsbexchange.com/?icao=89911c&zoom=13.5&showTrace=2024-11-01&timestamp=1730428286,2174,adsb_icao,A5,,,Boeing 747-409F,,f,f,L4J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:33,71be05,takeoff,WMKP,HL7605,,B744,Big,,https://globe.adsbexchange.com/?icao=71be05&zoom=13.5&showTrace=2024-11-01&timestamp=1730428426,,adsb_icao,A5,,,Boeing 747-4B5ERF,,f,f,L4J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-12,,yes,BKI,10
11/1/2024 2:36,750400,landing,WMSA,9M-LND,MXD1163,B738,Medium,15,https://globe.adsbexchange.com/?icao=750400&zoom=13.5&showTrace=2024-11-01&timestamp=1730428568,2651,adsb_icao,A3,,,Boeing 737NG 800/W,,f,f,L2J,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.1306,101.549,AS,MY,MY-12,,yes,BKI,10
